#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
108346	171378	110901
167600	23650	199375
146887	39612	204126
159025	119300	112300
114365	102026	174234
240385	82620	67620
261775	30920	97930
113900	57375	219350
212157	65622	112846
341875	10875	37875
124219	171628	94778
207345	76720	106560
185506	117538	87581
98125	18750	273750
185625	102500	102500
377625	6875	6125
201145	47525	141955
122275	60975	207375
30950	145125	214550
109345	109060	172220
126690	157400	106535
169975	108500	112150
127689	139568	123368
139670	38970	211985
189074	64938	136613
360625	15000	15000
126189	142464	121972
310525	71400	8700
142600	66900	181125
97975	201950	90700
83525	193100	114000
155662	202183	32780
238950	73500	78175
190623	27274	172728
119325	106900	164400
108755	220490	61380
288750	6250	95625
322625	31500	36500
199100	110200	81325
98875	40750	251000
214500	110875	65250
200075	47464	143086
220625	38675	131325
206525	83765	100335
141603	146694	102328
182296	54027	154302
276077	14927	99621
165225	99612	125788
161454	104372	124799
250333	135096	5196
243125	87500	60000
253075	70150	67400
92052	219204	79369
188513	83802	118310
173877	121260	95488
209050	134950	46625
137075	197025	56525
154685	134010	101930
12975	296650	81000
147356	106847	136422
168450	116425	105750
151457	121807	117361
212540	27605	150480
137167	143366	110092
217750	121425	51450
98775	169150	122700
321325	47775	21525
159723	105453	125449
37500	0	353125
152862	94350	143413
83100	70325	237200
172500	65625	152500
299051	48312	43262
191100	151225	48300
227663	98733	64229
244855	16430	129340
128796	109414	152415
246379	122798	21448
57750	268125	64750
276125	67500	47000
104690	163283	122652
235550	120375	34700
169700	143450	77475
150503	161669	78453
390625	0	0
119986	51187	219452
168750	165625	56250
66750	191825	132050
178732	157359	54534
161625	140800	88200
194420	99590	96615
118983	67346	204296
390625	0	0
131945	159440	99240
193750	84750	112125
165150	138975	86500
200100	65900	124625
289495	41190	59940
273750	101400	15475
270250	2600	117775
100725	179625	110275
195500	105500	89625
217325	40100	133200
118030	119080	153515
174675	70750	145200
295625	59800	35200
341490	19880	29255
390625	0	0
178225	79800	132600
124717	90624	175284
177023	82928	130674
156375	76750	157500
86275	127625	176725
234300	61600	94725
115500	63150	211975
390625	0	0
168050	94225	128350
146031	192388	52206
114400	218300	57925
134325	80500	175800
142950	114125	133550
206925	96250	87450
154350	88950	147325
171700	149250	69675
112600	239550	38475
171783	156588	62254
262701	69437	58487
311344	71253	8028
183085	44510	163030
214575	133500	42550
338750	6875	45000
121845	137670	131110
383525	4600	2500
30625	126750	233250
390625	0	0
120521	94373	175731
236025	28600	126000
62775	218900	108950
177475	61100	152050
144100	153725	92800
139436	142988	108201
180985	77920	131720
127322	42922	220381
144954	156443	89228
137025	47800	205800
168151	153962	68512
83821	164276	142528
242325	101150	47150
105250	239475	45900
216065	93630	80930
253625	56000	81000
196039	50692	143894
137850	90975	161800
194116	148317	48192
225154	44723	120748
108000	193750	88875
205615	117660	67350
201469	90978	98178
212084	88084	90457
187500	150250	52875
104325	219300	67000
152633	89646	148346
138187	134332	118106
213213	38794	138618
164375	218550	7700
166173	53476	170976
140250	71125	179250
252550	61475	76600
182325	121575	86725
246508	114421	29696
150910	91885	147830
138331	119532	132762
183325	102300	105000
199975	48150	142500
239655	85415	65555
193670	100409	96546
113762	119054	157809
225000	118287	47338
138175	182250	70200
125785	94100	170740
64443	206901	119281
278750	5000	106875
70550	253700	66375
78125	182500	130000
296875	93750	0
197245	102465	90915
158500	140125	92000
298225	65000	27400
217135	89555	83935
139850	124725	126050
338875	17250	34500
216945	97640	76040
319461	32094	39070
240525	30400	119700
210157	81432	99036
115889	55602	219134
112164	101679	176782
225490	95055	70080
241225	119700	29700
91593	97376	201656
116375	136700	137550
319250	60125	11250
390625	0	0
87075	172325	131225
225000	137500	28125
265310	61590	63725
128326	23776	238523
184375	163500	42750
315625	46875	28125
75000	298125	17500
219615	63455	107555
168625	137250	84750
206555	124876	59194
56300	90225	244100
302600	53950	34075
355000	21875	13750
209875	78125	102625
342900	38625	9100
183900	24375	182350
109531	114922	166172
175634	116408	98583
355050	13875	21700
151300	170025	69300
213525	88300	88800
116810	152665	121150
248125	55100	87400
194525	80600	115500
166750	31250	192625
79125	85425	226075
116043	64828	209754
140820	175840	73965
107853	48448	234324
229800	85200	75625
168625	38250	183750
172625	104700	113300
146880	112030	131715
126775	207825	56025
246875	75000	68750
312500	3125	75000
213690	65457	111478
248800	96700	45125
83443	256416	50766
183525	80590	126510
108548	108747	173330
188575	62350	139700
137750	144250	108625
128000	108750	153875
221000	77625	92000
143125	147375	100125
372100	8550	9975
345500	45125	0
337450	38925	14250
221875	131250	37500
124500	168625	97500
160225	90100	140300
142185	125520	122920
129470	182646	78509
202573	90876	97176
270175	22350	98100
205805	58260	126560
191443	137472	61710
355125	4000	31500
67222	144257	179146
192595	22140	175890
124939	107858	157828
293573	34176	62876
217500	88300	84825
158150	158125	74350
152116	55217	183292
104308	151009	135308
15625	154250	220750
242040	99857	48728
216318	105626	68681
104550	133450	152625
252239	97318	41068
91809	186118	112698
260175	40625	89825
158075	112405	120145
244125	97700	48800
157500	4800	228325
261145	64740	64740
235125	87150	68350
239625	87875	63125
198625	108750	83250
143750	216875	30000
157500	118425	114700
223877	76619	90129
197625	61125	131875
91725	136400	162500
163734	133078	93813
204025	48575	138025
170315	75064	145246
172465	86340	131820
195725	109450	85450
148375	72250	170000
330125	800	59700
175825	214800	0
156750	172975	60900
171484	108093	111048
191469	123021	76135
255125	123000	12500
103650	171325	115650
84450	166225	139950
200000	147350	43275
386875	3750	0
96875	165300	128450
159250	144325	87050
266125	63375	61125
154404	118048	118173
277580	100870	12175
144465	134921	111239
86250	51100	253275
238680	59360	92585
183250	135375	72000
157460	151433	81732
157280	146860	86485
291313	46956	52356
207574	106212	76839
212395	89320	88910
112050	128250	150325
330475	39600	20550
347125	18700	24800
246075	38775	105775
204126	69751	116748
157375	72750	160500
274121	51228	65276
155160	140580	94885
196400	30625	163600
211475	103850	75300
208756	115979	65890
243025	32250	115350
92700	116100	181825
254125	71750	64750
145150	162875	82600
225591	101118	63916
138070	144359	108196
267000	7500	116125
232726	65487	92412
138375	101050	151200
287250	91050	12325
167007	61484	162134
253453	24756	112416
242375	76538	71712
348750	18000	23875
99875	231225	59525
154000	124700	111925
185162	102544	102919
234130	89415	67080
172260	91170	127195
146290	128610	115725
117555	112280	160790
236137	45244	109244
318750	57500	14375
288215	86730	15680
62550	83125	244950
207125	70000	113500
345875	18125	26625
155000	122075	113550
240940	70305	79380
80000	5375	305250
141400	116775	132450
143080	213159	34386
180625	66300	143700
142481	207460	40684
319670	28070	42885
23025	143250	224350
129200	107225	154200
229801	70202	90622
221715	93822	75088
229825	87850	72950
82800	11200	296625
96875	287500	6250
143750	200375	46500
187375	96150	107100
370625	20000	0
285000	11875	93750
139027	93402	158196
211625	85875	93125
272375	19500	98750
189025	74100	127500
