#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
142784	72808	175033
239575	79800	71250
123460	60045	207120
191125	136250	63250
156315	81460	152850
312171	38802	39652
153065	174205	63355
236396	68518	85711
222125	100400	68100
390625	0	0
326850	43650	20125
99478	96991	194156
158885	122475	109265
153659	168428	68538
139070	110165	141390
152743	90466	147416
255478	107513	27634
168689	111972	109964
232153	103044	55428
111679	93550	185396
121800	105800	163025
207450	65900	117275
252950	90650	47025
359375	23750	7500
198800	100300	91525
188780	119760	82085
55975	219150	115500
176625	177250	36750
109042	33804	247779
220103	89826	80696
154875	154500	81250
132436	153576	104613
340637	10094	39894
193755	124515	72355
238257	99700	52668
102189	60536	227900
198025	47775	144825
271050	69025	50550
62225	81550	246850
89155	236490	64980
163068	76941	150616
96659	281908	12058
192406	121497	76722
64250	259625	66750
145040	130880	114705
216096	144433	30096
166330	130665	93630
71085	271234	48306
133816	132741	124068
175079	160189	55357
193850	109250	87525
172175	156400	62050
273046	86583	30996
131740	132250	126635
203566	123693	63366
203601	74987	112037
264971	60552	65102
197228	88036	105361
205125	41250	144250
271675	12825	106125
217668	85621	87336
157875	172300	60450
78885	101956	209784
231966	116743	41916
152850	49500	188275
145550	113525	131550
291400	42825	56400
94360	190035	106230
234089	101118	55418
155625	161750	73250
221710	68945	99970
227795	73179	89651
184195	73740	132690
296625	70650	23350
127865	204540	58220
265625	125000	0
245712	77244	67669
252960	68095	69570
199975	119700	70950
218750	111375	60500
167625	101050	121950
172525	55500	162600
82175	174925	133525
280625	81250	28750
140000	101025	149600
104895	183290	102440
320200	7500	62925
197505	109460	83660
378200	4900	7525
272225	62500	55900
244756	82347	63522
186400	117025	87200
316525	29550	44550
269346	64210	57069
327625	16200	46800
242577	40324	107724
132535	169002	89088
185983	91278	113364
155880	101145	133600
362625	23500	4500
141960	134195	114470
201964	114318	74343
78125	132125	180375
143760	92521	154344
86750	236175	67700
242842	70379	77404
306775	45600	38250
90425	104900	195300
208125	172500	10000
253405	33370	103850
183264	94507	112854
73326	176120	141179
194375	130450	65800
258350	40350	91925
197488	127825	65312
157445	125640	107540
222866	72967	94792
164625	95375	130625
194305	62145	134175
188044	88035	114546
123485	164535	102605
295204	46021	49400
133275	164250	93100
152315	60995	177315
155480	197285	37860
145592	118340	126693
156600	87725	146300
325625	0	65000
254875	131750	4000
80089	151347	159189
190645	113979	86001
92980	220828	76817
189000	111750	89875
245412	102427	42786
173125	11250	206250
89544	253518	47563
348927	32674	9024
181442	112123	97060
136199	118752	135674
224955	42180	123490
105775	176119	108731
122850	180450	87325
70150	267100	53375
131700	98325	160600
