#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
283700	63175	43750
135250	101900	153475
117500	164125	109000
120640	142685	127300
50725	29400	310500
152425	154700	83500
222480	82590	85555
250000	0	140625
103326	90048	197251
259350	33675	97600
255070	50040	85515
131757	122197	136671
143290	108610	138725
165225	54050	171350
280250	8100	102275
153212	53920	183493
67760	163120	159745
181700	119850	89075
146125	195500	49000
133800	117500	139325
160965	94020	135640
193183	93771	103671
136958	108401	145266
119792	100510	170323
156775	74675	159175
155488	33278	201859
121725	28275	240625
154875	135900	99850
241500	72000	77125
82245	102930	205450
166219	107038	117368
265944	57328	67353
100025	113900	176700
57875	46500	286250
136177	166870	87578
127980	167838	94807
90614	101061	198950
164650	117275	108700
210825	144400	35400
107475	24900	258250
109575	225100	55950
128750	98250	163625
172990	102795	114840
187108	87608	115909
114405	89935	186285
118375	45650	226600
167650	131750	91225
145492	98655	146478
131949	138243	120433
258728	65302	66595
108825	124125	157675
194780	85140	110705
282975	23200	84450
205800	46200	138625
181996	94588	114041
114158	177779	98688
140977	117174	132474
134375	78375	177875
75995	128600	186030
99100	138375	153150
66117	122137	202371
156311	66336	167978
77525	186450	126650
47750	46825	296050
227650	28875	134100
171721	117196	101708
165625	96500	128500
109530	104810	176285
112600	82000	196025
227649	65238	97738
116438	145254	128933
117025	168545	105055
133125	33750	223750
120750	100600	169275
229324	82818	78483
182875	49355	158395
82500	150375	157750
138725	116650	135250
183375	110375	96875
295000	56000	39625
137425	92275	160925
92465	133138	165022
109871	134746	146008
130285	119880	140460
70000	26875	293750
203240	102830	84555
105744	238140	46741
96685	33209	260731
90812	136362	163451
163040	128480	99105
104500	175450	110675
93500	134875	162250
212375	118750	59500
174865	89635	126125
134362	134719	121544
52320	70920	267385
137725	56075	196825
102360	158445	129820
51734	57634	281257
116625	69550	204450
268010	43455	79160
179500	73875	137250
289807	41934	58884
202708	85696	102221
78125	20500	292000
165354	109245	116026
143744	92591	154290
156775	93250	140600
112238	65798	212589
106870	155255	128500
157125	73050	160450
269625	12250	108750
50550	115850	224225
102625	61725	226275
102155	83805	204665
255000	68750	66875
200250	109575	80800
210560	108420	71645
96157	129106	165362
51875	58350	280400
125975	98025	166625
194145	29640	166840
136500	82375	171750
31068	172893	186664
148640	60015	181970
157575	52850	180200
221315	100790	68520
185482	71843	133300
155500	95125	140000
146250	120050	124325
224065	66155	100405
76920	121720	191985
130814	83114	176697
116124	137420	137081
256730	49360	84535
178653	97574	114398
226198	39916	124511
261131	80378	49116
163300	85600	141725
13000	54625	323000
340450	19125	31050
143765	114655	132205
49250	96375	245000
134165	165980	90480
134275	172350	84000
143186	10286	237153
216850	107775	66000
29250	64500	296875
217012	50494	123119
134713	119156	136756
144375	54500	191750
79275	4925	306425
91000	174375	125250
150825	17200	222600
152829	101078	136718
171195	80990	138440
292550	17575	80500
187550	87000	116075
155436	106026	129163
80119	158912	151594
88200	170875	131550
128043	72236	190346
278375	63875	48375
52119	77119	261387
103078	123933	163614
72210	255480	62935
170175	97550	122900
240880	65447	84298
147525	116575	126525
228433	48221	113971
54100	267725	68800
118956	140655	131014
138333	77886	174406
187700	84810	118115
108650	66400	215575
78475	72850	239300
119000	133500	138125
84525	52300	253800
109818	195739	85068
113473	98082	179070
110685	160370	119570
159546	98606	132473
167825	76075	146725
192330	94388	103907
63725	262175	64725
187500	0	203125
149250	132750	108625
106425	108050	176150
78250	50875	261500
61125	50500	279000
183692	71890	135043
336875	2500	51250
71750	200000	118875
109397	121461	159767
182850	42150	165625
170952	128286	91387
60900	39100	290625
141300	69165	180160
121692	147578	121355
