#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
152464	87579	150582
156685	102075	131865
130850	58825	200950
66609	111911	212105
164300	104800	121525
133654	38698	218273
105742	138754	146129
155075	86250	149300
100575	170500	119550
79175	92125	219325
143425	103450	143750
184375	84570	121680
107699	98863	184063
159335	103960	127330
114300	86725	189600
108550	106023	176052
319971	10896	59758
122994	88144	179487
121313	66873	202439
218000	28125	144500
238700	58825	93100
122900	32125	235600
158725	105625	126275
65198	39804	285623
123676	94216	172733
207095	72836	110694
108939	86044	195642
260500	39500	90625
71970	180770	137885
144075	115075	131475
92825	137550	160250
117494	88597	184534
87800	13425	289400
125557	153306	111762
152125	95500	143000
65877	56060	268688
138500	86375	165750
50665	191792	148168
108625	139050	142950
201250	124375	65000
201875	1250	187500
95500	83590	211535
157547	36312	196766
109725	122850	158050
264800	21100	104725
95895	85960	208770
128688	121784	140153
93050	62200	235375
94700	103750	192175
145125	56125	189375
72232	64411	253982
117260	106635	166730
126750	119500	144375
114200	184950	91475
67125	134000	189500
313950	26375	50300
83585	64745	242295
212000	82950	95675
46800	292125	51700
125210	58710	206705
244850	57400	88375
138796	106430	145399
127087	81669	181869
21875	138600	230150
170750	38625	181250
167150	53550	169925
110625	107475	172525
175843	62851	151931
98040	76480	216105
198215	71190	121220
74865	68105	247655
255674	64770	70181
194680	115802	80143
173491	87608	129526
265425	48950	76250
32400	108675	249550
114875	25500	250250
196192	118088	76345
140625	0	250000
94000	159000	137625
176736	90832	123057
126676	117739	146210
145759	41658	203208
96100	264700	29825
219060	73310	98255
134375	87500	168750
109735	118820	162070
135900	76900	177825
127534	52811	210280
189500	100750	100375
166949	109338	114338
92102	148575	149948
89175	104400	197050
110378	51403	228844
220464	14093	156068
126000	40000	224625
244825	80325	65475
142750	114350	133525
79150	12000	299475
81150	106000	203475
85300	31700	273625
118657	131923	140045
122406	98588	169631
157200	106075	127350
40800	32075	317750
104195	161295	125135
80585	158610	151430
146085	134820	109720
49275	36800	304550
95000	120800	174825
122775	110463	157387
181174	148356	61095
125803	149148	115674
159460	128655	102510
196944	76103	117578
156250	0	234375
204200	9200	177225
143934	134338	112353
224425	43200	123000
25800	37350	327475
210452	124152	56021
150525	92800	147300
139600	135725	115300
149004	101476	140145
156355	74055	160215
283774	7974	98877
84800	182750	123075
90100	88400	212125
61155	124880	204590
95365	91870	203390
111200	121550	157875
92650	136175	161800
54300	228300	108025
206375	70175	114075
156450	103850	130325
215519	98328	76778
155827	95524	139274
206000	80625	104000
157275	69525	163825
140604	137052	112969
152850	135250	102525
289922	37538	63165
46950	271000	72675
90725	31850	268050
203500	118875	68250
162015	16975	211635
81475	177550	131600
80000	45375	265250
227345	105315	57965
100900	203150	86575
65344	129794	195487
159175	95700	135750
159775	142425	88425
169690	62380	158555
131000	167500	92125
133675	105500	151450
187650	88800	114175
128850	129050	132725
83716	66467	240442
176145	83790	130690
274250	48375	68000
116747	135280	138598
83346	213889	93390
155755	81003	153867
94525	120325	175775
148637	115666	126322
107819	75951	206855
77100	106725	206800
70550	77325	242750
146095	104880	139650
139149	51038	200438
131821	129029	129775
147264	95434	147927
