#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
136705	46285	207635
123690	87280	179655
199850	120350	70425
106250	9375	275000
171875	0	218750
221075	65300	104250
264550	31350	94725
110025	89495	191105
152375	111250	127000
96850	68300	225475
60474	220638	109513
90970	74491	225164
272175	48800	69650
128805	95005	166815
180021	79446	131158
162250	98250	130125
110125	141175	139325
108930	85660	196035
70350	40050	280225
214200	2800	173625
150325	92150	148150
110941	170138	109546
184543	59464	146618
248500	59150	82975
114175	30000	246450
190625	49825	150175
68100	165850	156675
173955	123005	93665
79275	81300	230050
62315	147109	181201
164928	75048	150649
52975	100900	236750
83325	154050	153250
100350	100625	189650
98170	135045	157410
253175	70450	67000
157675	76550	156400
58376	4032	328217
119025	71875	199725
216725	62100	111800
57200	73775	259650
200179	109336	81110
98925	88425	203275
43124	105960	241541
332110	14160	44355
172600	97475	120550
153590	74870	162165
226600	82150	81875
223383	138671	28571
80879	96106	213640
223375	49900	117350
47750	43500	299375
133625	88850	168150
171317	77792	141516
98000	161200	131425
99554	135048	156023
93725	134550	162350
100691	138180	151754
172250	100625	117750
124705	124000	141920
139322	93339	157964
113625	112600	164400
103225	53400	234000
110953	33258	246414
165625	112500	112500
119075	71075	200475
78978	63785	247862
24698	184648	181279
154800	87500	148325
179228	95562	115835
147875	133050	109700
129054	124542	137029
146395	66755	177475
146775	95375	148475
97007	84750	208868
118425	79380	192820
33425	26375	330825
150375	113300	126950
178837	104633	107155
208790	32613	149222
84420	104670	201535
81025	126250	183350
208170	28730	153725
112250	86575	191800
97765	127860	165000
225000	99375	66250
180045	45325	165255
163785	107495	119345
100755	20630	269240
106600	176300	107725
105350	162775	122500
132125	88200	170300
40900	94450	255275
44175	57500	288950
55797	26512	308316
180321	104008	106296
174955	15225	200445
132610	126550	131465
83950	88800	217875
88875	72150	229600
93837	153314	143474
65450	146825	178350
53850	55225	281550
111997	62484	216144
177040	117524	96061
227844	59766	103015
99255	72295	219075
157200	95400	138025
116612	109808	164205
35600	27625	327400
117400	109650	163575
43200	86850	260575
270275	41400	78950
259650	55225	75750
190800	111475	88350
112425	175750	102450
142875	160875	86875
196083	116396	78146
202970	58995	128660
143550	111300	135775
154825	76650	159150
109950	101700	178975
234606	58181	97838
122250	55900	212475
102475	156200	131950
152525	123250	114850
132350	134620	123655
103990	72115	214520
195144	97019	98462
127192	108774	154659
155062	63431	172132
141655	69099	179871
142100	133275	115250
150270	136641	103714
213468	64643	112514
182850	151100	56675
117075	90100	183450
41402	113871	235352
91625	177150	121850
86733	219284	84608
158355	115115	117155
149774	107774	133077
131800	128300	130525
288550	27950	74125
121171	108188	161266
152750	21000	216875
287375	15750	87500
109871	136031	144723
210370	44090	136165
93325	107100	190200
28825	41525	320275
269750	92650	28225
205822	71639	113164
207885	76355	106385
190905	81470	118250
255600	25200	109825
154100	141200	95325
116819	118332	155474
128331	58818	203476
178608	93408	118609
125750	93125	171750
169594	71277	149754
170000	133550	87075
136600	99750	154275
109475	18675	262475
187366	13992	189267
110625	133800	146200
135255	87955	167415
60709	123644	206272
130789	91514	168322
94343	134406	161876
75950	235625	79050
197212	77768	115645
181475	82300	126850
100875	22500	267250
326875	2500	61250
113352	125228	152045
138050	121000	131575
126234	62384	202007
191175	79000	120450
151260	81460	157905
68468	199764	122393
94375	35000	261250
98550	153300	138775
96975	155150	138500
239800	47600	103225
101510	145400	143715
97799	115137	177689
124980	101960	163685
159813	129731	101081
125273	154667	110685
53450	121700	215475
87040	66590	236995
131800	161700	97125
76550	130023	184052
168470	102217	119938
74460	161765	154400
102181	140588	147856
129201	88110	173314
147725	67370	175530
226875	10625	153125
115184	118361	157080
71980	95520	223125
158750	82300	149575
189475	131400	69750
78967	121780	189878
110656	139631	140338
172350	133025	85250
179778	77628	133219
113950	96375	180300
62500	193750	134375
99425	123550	167650
59875	79500	251250
146646	87746	156233
136712	58837	195076
140125	133500	117000
148716	123091	118818
117050	82600	190975
359375	0	31250
83175	208350	99100
139075	75250	176300
174140	104505	111980
88075	73800	228750
58603	69564	262458
125481	71977	193167
96450	79775	214400
154692	51984	183949
158900	125225	106500
274225	63650	52750
106393	99716	184516
101475	94425	194725
207750	53750	129125
202875	79550	108200
251875	43125	95625
92355	85905	212365
77278	81402	231945
118747	75848	196030
86357	163886	140382
163455	27330	199840
188300	114175	88150
208750	88450	93425
83706	89824	217095
117775	72475	200375
106775	117700	166150
171215	40739	178671
136050	60550	194025
116025	141100	133500
199625	148375	42625
123200	44200	223225
157250	108375	125000
111700	127425	151500
166045	94625	129955
152075	39400	199150
54400	51600	284625
168021	73614	148990
130575	16950	243100
114305	56120	220200
109689	140831	140105
131600	68750	190275
96362	144237	150026
76453	66718	247454
206250	81475	102900
153772	136546	100307
181500	79775	129350
113076	156394	121155
84763	158098	147764
84375	9375	296875
173949	83170	133506
184100	90225	116300
177125	127925	85575
163320	94800	132505
258250	52875	79500
93900	171125	125600
193284	92244	105097
141425	145250	103950
182626	94613	113386
185775	107525	97325
119398	151166	120061
186325	100825	103475
101582	155848	133195
274195	30452	85978
133950	125100	131575
144769	62273	183583
74810	25315	290500
167680	104465	118480
80165	107905	202555
276300	45725	68600
93625	131400	165600
38300	142200	210125
70875	31525	288225
40243	36298	314084
174812	60819	154994
46050	292000	52575
52325	116500	221800
108778	65506	216341
109600	132600	148425
51150	75625	263850
166900	136500	87225
158992	139874	91759
44250	49875	296500
140572	113464	136589
67716	148042	174867
156125	79550	154950
230425	84200	76000
74250	103425	212950
128278	95236	167111
167225	143575	79825
109808	89434	191383
171705	87540	131380
62700	100425	227500
119250	135362	136013
117833	90103	182689
171750	39100	179775
56847	69703	264075
165698	108418	116509
162486	87137	141002
156847	92559	141219
170659	101154	118812
88010	80235	222380
88757	127757	174111
283750	51750	55125
178762	93530	118333
188967	49862	151796
138025	69500	183100
216611	45882	128132
43375	92175	255075
131236	101486	157903
93509	191690	105426
118975	96500	175150
103135	139435	148055
134600	105300	150725
154375	134575	101675
122625	142975	125025
77154	79879	233592
95775	51250	243600
143350	79475	167800
53875	147000	189750
192200	15200	183225
157850	105675	127100
167325	77600	145700
182325	59800	148500
134200	67500	188925
46750	118900	224975
106309	126654	157662
120000	54000	216625
121998	119748	148879
93525	223900	73200
103275	105600	181750
114700	148975	126950
202500	110825	77300
143315	118840	128470
100650	117975	172000
120475	52100	218050
98750	125350	166525
97004	187238	106383
117375	117500	155750
128658	117387	144580
92150	73150	225325
112890	109962	167773
104965	105090	180570
129905	130990	129730
204875	110875	74875
142442	104292	143891
55200	73825	261600
121570	83265	185790
91324	97545	201756
151525	100650	138450
153600	126325	110700
125908	95303	169414
158235	136667	95723
136363	149088	105174
147703	112628	130294
146000	105500	139125
217890	76231	96504
41625	211625	137375
254100	57775	78750
124950	77950	187725
111350	24150	255125
152550	34650	203425
172945	79910	137770
218925	86700	85000
193125	41250	156250
153865	83760	153000
113933	53898	222794
234375	0	156250
214450	134375	41800
73893	193764	122968
165750	94500	130375
160425	100375	129825
121225	127900	141500
119889	82718	188018
93852	88202	208571
154872	124158	111595
117604	74953	198068
108625	100125	181875
49600	68000	273025
132544	97061	161020
177708	25271	187646
191025	110000	89600
16650	14325	359650
241900	118250	30475
129440	92355	168830
100140	80075	210410
111050	103000	176575
136100	50500	204025
145850	115275	129500
41476	43264	305885
174825	36700	179100
56175	158200	176250
149275	166050	75300
45950	106725	237950
75958	73068	241599
177175	52375	161075
125564	95271	169790
250075	71400	69150
11950	353600	25075
99225	48050	243350
219325	69600	101700
212435	64870	113320
190000	74175	126450
165000	0	225625
195455	94169	101001
78100	160150	152375
176780	90850	122995
19400	19600	351625
143970	98350	148305
328125	0	62500
169375	15350	205900
232257	49568	108800
154675	174900	61050
227373	53707	109545
335356	43347	11922
216098	66126	108401
110850	145975	133800
159250	57500	173875
112170	78770	199685
109835	158335	122455
123255	122430	144940
212289	13348	164988
202600	107275	80750
21875	15250	353500
168725	27250	194650
106355	146798	137472
125725	95100	169800
104040	43584	243001
90736	106986	192903
49250	43500	297875
124508	107996	158121
218609	80905	91111
204385	83140	103100
145832	115359	129434
145463	51692	193470
129050	64875	196700
108750	156298	125577
128015	98830	163780
129375	45200	216050
116625	144575	129425
86400	83250	220975
73762	132027	184836
296856	28778	64991
168966	86588	135071
109599	96066	184960
188575	85350	116700
100676	106472	183477
126200	142275	122150
121767	129208	139650
127460	102560	160605
75696	210962	103967
156738	99103	134784
99875	131725	159025
77665	147975	164985
61800	100050	228775
120939	72268	197418
190300	93625	106700
100385	159610	130630
88600	209700	92325
96606	68922	225097
250125	64375	76125
6875	75000	308750
143075	123650	123900
96805	123970	169850
76890	74265	239470
203127	40992	146506
132250	68125	190250
196856	56427	137342
194349	70388	125888
123320	148796	118509
211140	30660	148825
79100	124750	186775
167650	58725	164250
143160	116970	130495
151786	50794	188045
5250	97325	288050
66945	206020	117660
92040	169440	129145
146880	98810	144935
66700	33925	290000
223800	78075	88750
77638	143078	169909
215550	23750	151325
116525	63750	210350
131000	106850	152775
183100	104750	102775
107549	113935	169141
159920	120410	110295
188475	140125	62025
110670	100640	179315
121825	77850	190950
148700	137575	104350
111810	108216	170599
136512	139781	114332
332050	38925	19650
108780	95040	186805
118320	96430	175875
345600	0	45025
290750	24125	75750
151212	77562	161851
88495	199610	102520
256225	67800	66600
130450	105500	154675
181733	58250	150642
84850	72450	233325
156475	92700	141450
103482	122239	164904
105120	84545	200960
123045	33420	234160
135158	80783	174684
231100	82866	76659
50550	147700	192375
143350	11025	236250
169035	88860	132730
169330	90180	131115
82052	88212	220361
82575	168325	139725
52526	86623	251476
114621	110181	165823
166105	79480	145040
55872	81372	253381
101200	164175	125250
80435	89735	220455
68965	93150	228510
101447	178393	110785
81030	65990	243605
135525	129250	125850
293750	61875	35000
80225	174600	135800
228254	55073	107298
162775	166200	61650
192700	41675	156250
114761	148591	127273
129828	90443	170354
103330	110020	177275
137225	130700	122700
224875	36900	128850
100695	165860	124070
58025	188650	143950
94375	139750	156500
86550	195625	108450
191400	56400	142825
75150	127500	187975
155806	119372	115447
237550	74100	78975
107575	136150	146900
109745	87540	193340
115425	129875	145325
109625	78250	202750
33450	61975	295200
183600	118350	88675
134885	122298	133442
80930	154140	155555
57694	152378	180553
176000	139400	75225
200175	102250	88200
135775	113450	141400
158196	100731	131698
127965	71915	190745
72211	36012	282402
262350	60425	67850
227650	61769	101206
113319	103616	173690
84476	79371	226778
170449	87563	132613
130331	133458	126836
132150	76975	181500
139625	92530	158470
125600	127625	137400
158697	106639	125289
177686	147698	65241
160750	97500	132375
106375	188350	95900
98635	76935	215055
178738	53266	158621
171450	110100	109075
56450	97315	236860
138661	114547	137417
128705	62185	199735
226264	86514	77847
88375	54500	247750
117300	81875	191450
82832	145948	161845
151950	90990	147685
150418	42472	197735
161900	96250	132475
66325	13800	310500
157650	132494	100481
188579	90698	111348
233045	67226	90354
85950	120375	184300
50125	59325	281175
77724	138841	174060
106089	100803	183733
65500	162214	162911
41000	68750	280875
151438	80438	158749
181350	108450	100825
226725	66275	97625
205838	44022	140765
114173	86208	190244
61789	162484	166352
114946	79396	196283
90280	98430	201915
146856	20881	222888
198185	70990	121450
152500	86250	151875
114200	151600	124825
51300	90450	248875
135425	117700	137500
127486	121577	141562
81361	118206	191058
127775	146000	116850
95485	77685	217455
217818	87807	85000
83971	130244	176410
117685	125245	147695
125068	78598	186959
100207	118120	172298
158360	168154	64111
169725	106675	114225
71835	49770	269020
100311	77426	212888
67375	89750	233500
150625	44950	195050
136436	67680	186509
95889	142482	152254
234375	6250	150000
134625	78350	177650
