#topo1 ((O,P3),P2,P1);
#topo2 ((O,P2),P3,P1);
#topo3 ((O,P1),P3,P2);
topo1	topo2	topo3
267550	31575	91500
280925	80800	28900
87823	278884	23918
214375	139375	36875
140200	26250	224175
67500	250000	73125
130075	56800	203750
250000	0	140625
340550	49025	1050
252450	35825	102350
196875	86250	107500
368725	15000	6900
141625	137200	111800
140625	0	250000
321325	45900	23400
230175	77375	83075
144795	153918	91912
222250	99925	68450
234375	37500	118750
198750	110000	81875
360325	3900	26400
228125	50000	112500
328125	62500	0
122150	47500	220975
191500	83775	115350
256750	126000	7875
246875	56250	87500
209875	147350	33400
390625	0	0
137225	119925	133475
38625	159500	192500
91875	25775	272975
151875	123500	115250
139475	150100	101050
130075	69075	191475
310750	9000	70875
48125	50000	292500
249325	59575	81725
298525	28900	63200
185000	131250	74375
390625	0	0
348125	0	42500
153125	100000	137500
76415	112590	201620
143125	57500	190000
117629	136176	136820
63875	83450	243300
320718	24216	45691
280625	86250	23750
172500	190625	27500
40048	66665	283912
269675	37425	83525
376425	12100	2100
282050	28750	79825
285625	61250	43750
188675	192500	9450
296375	22750	71500
284013	81049	25563
324875	47000	18750
390625	0	0
224750	108500	57375
296875	56250	37500
65499	263752	61374
378375	4250	8000
150150	94375	146100
193750	71625	125250
106250	86875	197500
165300	171085	54240
94375	108750	187500
289150	47250	54225
302525	36750	51350
285875	95000	9750
151600	137775	101250
126621	24677	239327
83750	306875	0
155488	160229	74908
207375	150100	33150
303125	87500	0
218625	94000	78000
25000	72000	293625
159500	72375	158750
103650	109650	177325
198125	105000	87500
390625	0	0
253125	125625	11875
364375	26250	0
242205	116604	31816
310625	69500	10500
338275	38700	13650
381250	9375	0
140625	76800	173200
151325	162000	77300
107530	155565	127530
212500	112500	65625
148365	185270	56990
267500	100625	22500
332450	19825	38350
181600	156525	52500
116769	92161	181695
390625	0	0
170000	107500	113125
158750	30000	201875
352525	15300	22800
197500	76875	116250
245350	24225	121050
390625	0	0
237500	66250	86875
227325	24150	139150
354950	5425	30250
218750	0	171875
112375	143075	135175
267783	53774	69068
305050	41400	44175
331875	37500	21250
191025	118350	81250
296400	84100	10125
319975	29700	40950
390625	0	0
101325	289300	0
199325	112550	78750
194175	95200	101250
171425	201950	17250
111250	208875	70500
283075	14400	93150
317500	13125	60000
305425	0	85200
159375	75000	156250
260375	85250	45000
345625	0	45000
136625	171000	83000
353200	7500	29925
155875	109500	125250
140050	204875	45700
97950	83600	209075
364750	22075	3800
123490	111380	155755
153125	70000	167500
193441	188592	8592
378575	800	11250
318925	62100	9600
178125	212500	0
200850	62275	127500
118546	196172	75907
310681	37172	42772
154561	164277	71787
265625	105000	20000
232925	71250	86450
170000	192500	28125
301525	29250	59850
212900	164025	13700
68894	137665	184066
152250	45625	192750
62500	275625	52500
96824	219577	74224
130062	114676	145887
218750	0	171875
189825	150050	50750
89375	289000	12250
175275	123750	91600
311875	0	78750
150275	202950	37400
390625	0	0
154495	8490	227640
87700	147525	155400
341275	37800	11550
188750	140625	61250
221125	97850	71650
242950	147675	0
166927	105202	118496
190000	200625	0
160750	40000	189875
94875	190000	105750
312500	0	78125
268075	11250	111300
365625	17500	7500
390625	0	0
312125	33000	45500
358375	10050	22200
98875	168000	123750
325550	29400	35675
328125	22500	40000
196250	89375	105000
256000	77625	57000
219850	81950	88825
180000	0	210625
187500	140625	62500
8750	6875	375000
214625	51000	125000
198750	69475	122400
144850	192650	53125
343750	46875	0
92370	230990	67265
139725	131325	119575
207100	173325	10200
232625	114750	43250
262775	20825	107025
130475	19950	240200
208450	154650	27525
145000	161975	83650
272225	39200	79200
254450	66250	69925
131575	76725	182325
369325	6900	14400
278500	25000	87125
100625	255000	35000
359375	20000	11250
246150	101600	42875
254375	69375	66875
385625	5000	0
48300	315775	26550
201925	65200	123500
185300	82775	122550
220625	85000	85000
165625	37500	187500
154815	150925	84885
68800	101700	220125
127996	90633	171996
166625	164200	59800
124996	251883	13746
327500	52625	10500
190475	86050	114100
67275	264250	59100
332125	8500	50000
162275	179800	48550
220339	27543	142743
182500	40625	167500
207255	86185	97185
175400	115875	99350
377500	13125	0
154163	61889	174573
268125	36000	86500
382475	0	8150
69400	248900	72325
94375	7500	288750
239675	116700	34250
181925	81000	127700
107500	30125	253000
98500	118125	174000
173500	95550	121575
277825	45750	67050
375000	0	15625
109375	78125	203125
281250	0	109375
262750	1000	126875
59550	269575	61500
62500	71875	256250
132550	116200	141875
375000	0	15625
218750	171875	0
156250	196875	37500
