0,1,2
152775,64850,173000
81250,201875,107500
163258,88086,139281
92370,110442,187813
79452,56187,254986
48750,61250,280625
131294,88296,171035
146550,64800,179275
178325,107250,105050
47270,28270,315085
130550,109850,150225
26875,18750,345000
163290,60628,166707
90625,96750,203250
79225,75550,235850
120118,72980,197527
147609,82008,161008
143500,56000,191125
198590,95355,96680
99595,93670,197360
66850,94800,228975
206000,33750,150875
103825,149100,137700
166950,75725,147950
95300,165700,129625
97730,125930,166965
173800,46400,170425
108274,135274,147077
105275,95800,189550
52050,141800,196775
19650,128800,242175
49750,37775,303100
142380,113834,134411
32118,24743,333764
96383,125355,168887
126120,108812,155693
129840,40840,219945
98400,80300,211925
58782,154887,176956
149025,3800,237800
138740,103020,148865
135075,122075,133475
166025,78650,145950
97025,130175,163425
142943,124998,122684
213200,101000,76425
95510,182070,113045
60820,39830,289975
166000,54700,169925
74849,97734,218042
56600,61133,272892
53775,123900,212950
82404,52626,255595
162889,104664,123072
101660,69255,219710
121405,44280,224940
77793,114518,198314
92136,159672,138817
129975,132550,128100
101150,151600,137875
76816,88241,225568
