T1,T2,T3
0.16224,0.41792,0.41984
0.89856,0.024,0.07744
0.8,0.1568,0.0432
0.3462784,0.3218432,0.3318784
0.430464,0.141056,0.42848
0.49152,0.26208,0.2464
0.45650176,0.23546368,0.30803456
0.59744,0.23488,0.16768
0.29296896,0.65003264,0.0569984
0.700224,0.243712,0.056064
0.62848,0.24448,0.12704
0.96,0.0096,0.0304
0.70464,0.218816,0.076544
0.4176,0.331264,0.251136
0.33565184,0.26645504,0.39789312
0.4890752,0.3992064,0.1117184
0.196928,0.6608,0.142272
0.5776,0.378624,0.043776
0.6098048,0.1507072,0.239488
0.3479808,0.4656384,0.1863808
0.69896704,0.13659904,0.16443392
0.379456,0.080896,0.539648
0.7728,0.17664,0.05056
0.65639168,0.18236416,0.16124416
0.6272,0.0576,0.3152
0.374016,0.325184,0.3008
0.36699904,0.32764672,0.30535424
0.3364608,0.3995904,0.2639488
0.34432,0.288768,0.366912
0.522688,0.276288,0.201024
0.331584,0.33728,0.331136
0.563648,0.195328,0.241024
0.44279808,0.34390784,0.21329408
0.43635968,0.3117312,0.25190912
0.37437696,0.2411904,0.38443264
0.296064,0.2176,0.486336
0.5853952,0.0486912,0.3659136
0.25888,0.522112,0.219008
0.76,0.24,0.0
0.478144,0.342336,0.17952
0.5335936,0.2788992,0.1875072
0.2671488,0.352512,0.3803392
0.359552,0.437376,0.203072
0.8,0.2,0.0
0.16,0.4944,0.3456
0.426816,0.213888,0.359296
0.3088,0.080128,0.611072
0.58784,0.122624,0.289536
0.542336,0.146304,0.31136
0.42944,0.29056,0.28
0.90714112,0.04230144,0.05055744
0.48062208,0.24501248,0.27436544
0.3978368,0.4174848,0.1846784
0.4520192,0.3572864,0.1906944
0.336,0.18016,0.48384
0.312448,0.281536,0.406016
0.64707072,0.15899904,0.19393024
0.72384,0.239296,0.036864
0.464,0.152,0.384
0.5903744,0.2861568,0.1234688
0.2736,0.46336,0.26304
0.35513856,0.29815808,0.34670336
0.336128,0.286656,0.377216
0.411584,0.288384,0.300032
0.17824,0.410112,0.411648
0.87232,0.030976,0.096704
0.41005056,0.47817472,0.11177472
0.603776,0.217152,0.179072
0.456128,0.342784,0.201088
0.31641856,0.1709312,0.51265024
0.27483904,0.54588928,0.17927168
0.461696,0.22848,0.309824
0.4277888,0.3449984,0.2272128
0.58331904,0.24462848,0.17205248
0.719552,0.102016,0.178432
0.45270784,0.37445632,0.17283584
0.514816,0.14624,0.338944
0.513344,0.486656,0.0
0.4760704,0.3366144,0.1873152
0.49929984,0.36087808,0.13982208
0.14208,0.290752,0.567168
0.43232,0.2784,0.28928
0.664,0.2128,0.1232
0.32832,0.29696,0.37472
0.7218304,0.2266624,0.0515072
0.44282112,0.33189632,0.22528256
0.3185024,0.13508608,0.54641152
0.39970304,0.48098048,0.11931648
0.394304,0.337536,0.26816
0.1584,0.142592,0.699008
0.64,0.2448,0.1152
0.21902592,0.21487104,0.56610304
0.169472,0.24448,0.586048
0.6344832,0.2332672,0.1322496
0.46464,0.36,0.17536
0.92,0.0096,0.0704
0.6704,0.02688,0.30272
0.704,0.296,0.0
0.4816,0.27072,0.24768
0.2020224,0.4480512,0.3499264
0.291776,0.618624,0.0896
0.3742848,0.3260416,0.2996736
0.704,0.168,0.128
0.561152,0.247872,0.190976
0.58931456,0.23631872,0.17436672
0.338624,0.433088,0.228288
0.96,0.03168,0.00832
0.71328,0.109824,0.176896
0.6144,0.1744,0.2112
0.4511104,0.2103168,0.3385728
0.5056,0.408064,0.086336
0.512192,0.168192,0.319616
0.58877184,0.19883008,0.21239808
0.23315968,0.30281216,0.46402816
0.797632,0.067584,0.134784
0.523264,0.419136,0.0576
0.500544,0.181632,0.317824
0.37536,0.38464,0.24
0.48608512,0.22815744,0.28575744
0.26409984,0.49657344,0.23932672
0.96,0.00448,0.03552
0.48896,0.387136,0.123904
0.3761792,0.34387712,0.27994368
0.181312,0.6528,0.165888
0.467648,0.21152,0.320832
0.72156928,0.10734336,0.17108736
0.72096,0.12992,0.14912
0.2550144,0.3612288,0.3837568
0.39680768,0.34916864,0.25402368
0.96,0.0272,0.0128
0.198272,0.565376,0.236352
0.39902464,0.35414528,0.24683008
0.43856384,0.16459008,0.39684608
0.3033984,0.34661888,0.34998272
0.357952,0.262016,0.380032
0.362176,0.590592,0.047232
0.427968,0.2489344,0.3230976
0.4928,0.3504,0.1568
0.723776,0.084224,0.192
0.44,0.12544,0.43456
0.448192,0.313856,0.237952
0.05568,0.16736,0.77696
0.174144,0.45888,0.366976
0.34086656,0.23334656,0.42578688
0.5892352,0.0599424,0.3508224
0.8948736,0.0596992,0.0454272
0.364224,0.2637312,0.3720448
0.54442496,0.29943552,0.15613952
0.3619328,0.11681792,0.52124928
0.530048,0.344512,0.12544
0.64873984,0.14641408,0.20484608
0.62662912,0.26578944,0.10758144
0.34501888,0.38969856,0.26528256
0.85984,0.14016,0.0
0.44,0.10752,0.45248
0.544,0.24224,0.21376
0.5946752,0.2252544,0.1800704
0.38507008,0.25143296,0.36349696
0.36490496,0.20459008,0.43050496
0.889856,0.018304,0.09184
0.4870784,0.2191104,0.2938112
0.441856,0.247872,0.310272
0.33481984,0.20254976,0.4626304
0.246784,0.52128,0.231936
0.60832,0.31104,0.08064
0.33088,0.376,0.29312
0.8864,0.048896,0.064704
0.262272,0.574528,0.1632
0.3550592,0.2973056,0.3476352
0.2595072,0.1007744,0.6397184
0.40576,0.24032,0.35392
0.393728,0.185856,0.420416
0.444288,0.27392,0.281792
0.6300032,0.09732352,0.27267328
0.682496,0.204416,0.113088
0.38493184,0.42157824,0.19348992
0.334464,0.324992,0.340544
0.4795008,0.2990336,0.2214656
0.256896,0.640576,0.102528
0.36288,0.288704,0.348416
0.3888,0.2624,0.3488
0.98944,0.01056,0.0
0.6838656,0.1101824,0.205952
0.3793536,0.143424,0.4772224
0.566592,0.226304,0.207104
0.381824,0.582336,0.03584
0.6309632,0.0228224,0.3462144
0.297536,0.628736,0.073728
0.36974848,0.24715776,0.38309376
0.620736,0.17024,0.209024
0.6144,0.36,0.0256
0.224,0.74144,0.03456
0.83008,0.090944,0.078976
0.29219328,0.47759104,0.23021568
0.4592,0.4704,0.0704
0.757952,0.114304,0.127744
0.33376,0.61184,0.0544
0.5104384,0.40524288,0.08431872
0.560704,0.075904,0.363392
0.77152,0.193792,0.034688
0.828672,0.05248,0.118848
0.424,0.37312,0.20288
0.34835968,0.27697664,0.37466368
0.44361216,0.12578816,0.43059968
0.366656,0.351104,0.28224
0.514752,0.16672,0.318528
0.17561856,0.31721472,0.50716672
0.5060224,0.0941568,0.3998208
0.4658816,0.3234432,0.2106752
0.2749824,0.4632448,0.2617728
0.60589568,0.21052416,0.18358016
0.73326848,0.05758976,0.20914176
0.62204672,0.21208064,0.16587264
0.5648,0.03456,0.40064
0.38395904,0.36245504,0.25358592
0.60049664,0.37863936,0.020864
0.3514368,0.3046016,0.3439616
0.81102592,0.08740608,0.101568
0.25719808,0.31175424,0.43104768
0.81568,0.14592,0.0384
0.896,0.072,0.032
0.24240384,0.29918208,0.45841408
0.47532288,0.22207488,0.30260224
0.166144,0.138624,0.695232
0.77392384,0.11767808,0.10839808
0.382464,0.307904,0.309632
0.21746432,0.51715584,0.26537984
0.253952,0.4624,0.283648
0.5714304,0.3071488,0.1214208
0.33666304,0.448512,0.21482496
0.501312,0.3008,0.197888
0.28288,0.089984,0.627136
0.875136,0.087744,0.03712
0.404928,0.2205952,0.3744768
0.6018432,0.1833984,0.2147584
0.88,0.12,0.0
0.322752,0.275008,0.40224
0.3348992,0.3942656,0.2708352
0.981824,0.018176,0.0
0.33881344,0.39832576,0.2628608
0.394048,0.385664,0.220288
0.35033856,0.2270208,0.42264064
0.811072,0.1728,0.016128
0.3765888,0.3342464,0.2891648
0.778688,0.079296,0.142016
0.703616,0.100672,0.195712
0.37662208,0.3657984,0.25757952
0.231296,0.002112,0.766592
0.4207872,0.2294144,0.3497984
0.3924864,0.2396928,0.3678208
0.393472,0.35616,0.250368
0.22011904,0.10217216,0.6777088
