"coord. (T1, T2, T3)",n_right,n_left,D-LR,g-test,p-value(g-test),index
"[(0.52, 0.53), (0.22, 0.23), (0.25, 0.26)]",12,11,0.043,0.043,0.835,1084
"[(0.52, 0.53), (0.22, 0.23), (0.24, 0.25)]",14,10,0.167,0.670,0.413,1083
"[(0.52, 0.53), (0.23, 0.24), (0.24, 0.25)]",15,7,0.364,2.977,0.084,1082
"[(0.53, 0.54), (0.0, 0.01), (0.46, 0.47)]",2,2,0.000,-0.000,1.000,1081
"[(0.53, 0.54), (0.0, 0.01), (0.45, 0.46)]",0,1,-1.000,1.386,0.239,1080
"[(0.53, 0.54), (0.01, 0.02), (0.45, 0.46)]",0,1,-1.000,1.386,0.239,1079
"[(0.53, 0.54), (0.01, 0.02), (0.44, 0.45)]",0,1,-1.000,1.386,0.239,1078
"[(0.53, 0.54), (0.02, 0.03), (0.44, 0.45)]",0,2,-1.000,2.773,0.096,1077
"[(0.53, 0.54), (0.02, 0.03), (0.43, 0.44)]",3,0,1.000,4.159,0.041,1076
"[(0.53, 0.54), (0.03, 0.04), (0.43, 0.44)]",1,2,-0.333,0.340,0.560,1075
"[(0.53, 0.54), (0.03, 0.04), (0.42, 0.43)]",1,2,-0.333,0.340,0.560,1074
"[(0.53, 0.54), (0.04, 0.05), (0.42, 0.43)]",2,3,-0.200,0.201,0.654,1073
"[(0.53, 0.54), (0.04, 0.05), (0.41, 0.42)]",2,3,-0.200,0.201,0.654,1072
"[(0.53, 0.54), (0.05, 0.06), (0.41, 0.42)]",0,2,-1.000,2.773,0.096,1071
"[(0.53, 0.54), (0.05, 0.06), (0.4, 0.41)]",3,0,1.000,4.159,0.041,1070
"[(0.53, 0.54), (0.06, 0.07), (0.4, 0.41)]",3,2,0.200,0.201,0.654,1069
"[(0.53, 0.54), (0.06, 0.07), (0.39, 0.4)]",1,1,0.000,-0.000,1.000,1068
"[(0.53, 0.54), (0.07, 0.08), (0.39, 0.4)]",2,2,0.000,-0.000,1.000,1067
"[(0.53, 0.54), (0.07, 0.08), (0.38, 0.39)]",2,1,0.333,0.340,0.560,1066
"[(0.53, 0.54), (0.08, 0.09), (0.38, 0.39)]",1,1,0.000,-0.000,1.000,1065
"[(0.53, 0.54), (0.08, 0.09), (0.37, 0.38)]",0,0,,,,1064
"[(0.53, 0.54), (0.09, 0.1), (0.37, 0.38)]",5,1,0.667,2.911,0.088,1063
"[(0.53, 0.54), (0.09, 0.1), (0.36, 0.37)]",4,6,-0.200,0.403,0.526,1062
"[(0.53, 0.54), (0.1, 0.11), (0.36, 0.37)]",1,2,-0.333,0.340,0.560,1061
"[(0.53, 0.54), (0.1, 0.11), (0.35, 0.36)]",5,5,0.000,-0.000,1.000,1060
"[(0.53, 0.54), (0.11, 0.12), (0.35, 0.36)]",5,4,0.111,0.111,0.739,1059
"[(0.53, 0.54), (0.11, 0.12), (0.34, 0.35)]",2,3,-0.200,0.201,0.654,1058
"[(0.53, 0.54), (0.12, 0.13), (0.34, 0.35)]",6,3,0.333,1.019,0.313,1057
"[(0.53, 0.54), (0.12, 0.13), (0.33, 0.34)]",4,3,0.143,0.143,0.705,1056
"[(0.53, 0.54), (0.13, 0.14), (0.33, 0.34)]",8,6,0.143,0.287,0.592,1055
"[(0.53, 0.54), (0.13, 0.14), (0.32, 0.33)]",3,3,0.000,-0.000,1.000,1054
"[(0.53, 0.54), (0.14, 0.15), (0.32, 0.33)]",5,7,-0.167,0.335,0.563,1053
"[(0.53, 0.54), (0.14, 0.15), (0.31, 0.32)]",5,4,0.111,0.111,0.739,1052
"[(0.53, 0.54), (0.15, 0.16), (0.31, 0.32)]",7,2,0.556,2.942,0.086,1051
"[(0.53, 0.54), (0.15, 0.16), (0.3, 0.31)]",5,5,0.000,-0.000,1.000,1050
"[(0.53, 0.54), (0.16, 0.17), (0.3, 0.31)]",5,4,0.111,0.111,0.739,1049
"[(0.53, 0.54), (0.16, 0.17), (0.29, 0.3)]",5,8,-0.231,0.699,0.403,1048
"[(0.53, 0.54), (0.17, 0.18), (0.29, 0.3)]",7,7,0.000,-0.000,1.000,1047
"[(0.53, 0.54), (0.17, 0.18), (0.28, 0.29)]",4,6,-0.200,0.403,0.526,1046
"[(0.53, 0.54), (0.18, 0.19), (0.28, 0.29)]",4,3,0.143,0.143,0.705,1045
"[(0.53, 0.54), (0.18, 0.19), (0.27, 0.28)]",8,9,-0.059,0.059,0.808,1044
"[(0.53, 0.54), (0.19, 0.2), (0.27, 0.28)]",10,13,-0.130,0.392,0.531,1043
"[(0.53, 0.54), (0.19, 0.2), (0.26, 0.27)]",8,10,-0.111,0.223,0.637,1042
"[(0.53, 0.54), (0.2, 0.21), (0.26, 0.27)]",11,8,0.158,0.476,0.490,1041
"[(0.53, 0.54), (0.2, 0.21), (0.25, 0.26)]",7,9,-0.125,0.251,0.617,1040
"[(0.53, 0.54), (0.21, 0.22), (0.25, 0.26)]",10,10,0.000,-0.000,1.000,1039
"[(0.53, 0.54), (0.21, 0.22), (0.24, 0.25)]",5,16,-0.524,6.059,0.014,1038
"[(0.53, 0.54), (0.22, 0.23), (0.24, 0.25)]",12,11,0.043,0.043,0.835,1037
"[(0.53, 0.54), (0.22, 0.23), (0.23, 0.24)]",11,4,0.467,3.397,0.065,1036
"[(0.54, 0.55), (0.0, 0.01), (0.45, 0.46)]",3,1,0.500,1.046,0.306,1035
"[(0.54, 0.55), (0.0, 0.01), (0.44, 0.45)]",0,1,-1.000,1.386,0.239,1034
"[(0.54, 0.55), (0.01, 0.02), (0.44, 0.45)]",1,1,0.000,-0.000,1.000,1033
"[(0.54, 0.55), (0.01, 0.02), (0.43, 0.44)]",0,2,-1.000,2.773,0.096,1032
"[(0.54, 0.55), (0.02, 0.03), (0.43, 0.44)]",2,0,1.000,2.773,0.096,1031
"[(0.54, 0.55), (0.02, 0.03), (0.42, 0.43)]",1,0,1.000,1.386,0.239,1030
"[(0.54, 0.55), (0.03, 0.04), (0.42, 0.43)]",1,1,0.000,-0.000,1.000,1029
"[(0.54, 0.55), (0.03, 0.04), (0.41, 0.42)]",0,1,-1.000,1.386,0.239,1028
"[(0.54, 0.55), (0.04, 0.05), (0.41, 0.42)]",0,1,-1.000,1.386,0.239,1027
"[(0.54, 0.55), (0.04, 0.05), (0.4, 0.41)]",2,0,1.000,2.773,0.096,1026
"[(0.54, 0.55), (0.05, 0.06), (0.4, 0.41)]",2,2,0.000,-0.000,1.000,1025
"[(0.54, 0.55), (0.05, 0.06), (0.39, 0.4)]",2,0,1.000,2.773,0.096,1024
"[(0.54, 0.55), (0.06, 0.07), (0.39, 0.4)]",0,3,-1.000,4.159,0.041,1023
"[(0.54, 0.55), (0.06, 0.07), (0.38, 0.39)]",5,1,0.667,2.911,0.088,1022
"[(0.54, 0.55), (0.07, 0.08), (0.38, 0.39)]",1,1,0.000,-0.000,1.000,1021
"[(0.54, 0.55), (0.07, 0.08), (0.37, 0.38)]",1,3,-0.500,1.046,0.306,1020
"[(0.54, 0.55), (0.08, 0.09), (0.37, 0.38)]",3,0,1.000,4.159,0.041,1019
"[(0.54, 0.55), (0.08, 0.09), (0.36, 0.37)]",5,2,0.429,1.328,0.249,1018
"[(0.54, 0.55), (0.09, 0.1), (0.36, 0.37)]",6,6,0.000,-0.000,1.000,1017
"[(0.54, 0.55), (0.09, 0.1), (0.35, 0.36)]",4,5,-0.111,0.111,0.739,1016
"[(0.54, 0.55), (0.1, 0.11), (0.35, 0.36)]",3,4,-0.143,0.143,0.705,1015
"[(0.54, 0.55), (0.1, 0.11), (0.34, 0.35)]",6,2,0.500,2.093,0.148,1014
"[(0.54, 0.55), (0.11, 0.12), (0.34, 0.35)]",4,7,-0.273,0.829,0.363,1013
"[(0.54, 0.55), (0.11, 0.12), (0.33, 0.34)]",6,3,0.333,1.019,0.313,1012
"[(0.54, 0.55), (0.12, 0.13), (0.33, 0.34)]",3,3,0.000,-0.000,1.000,1011
"[(0.54, 0.55), (0.12, 0.13), (0.32, 0.33)]",3,6,-0.333,1.019,0.313,1010
"[(0.54, 0.55), (0.13, 0.14), (0.32, 0.33)]",7,6,0.077,0.077,0.781,1009
"[(0.54, 0.55), (0.13, 0.14), (0.31, 0.32)]",7,3,0.400,1.646,0.200,1008
"[(0.54, 0.55), (0.14, 0.15), (0.31, 0.32)]",6,6,0.000,-0.000,1.000,1007
"[(0.54, 0.55), (0.14, 0.15), (0.3, 0.31)]",4,8,-0.333,1.359,0.244,1006
"[(0.54, 0.55), (0.15, 0.16), (0.3, 0.31)]",5,4,0.111,0.111,0.739,1005
"[(0.54, 0.55), (0.15, 0.16), (0.29, 0.3)]",5,6,-0.091,0.091,0.763,1004
"[(0.54, 0.55), (0.16, 0.17), (0.29, 0.3)]",13,8,0.238,1.202,0.273,1003
"[(0.54, 0.55), (0.16, 0.17), (0.28, 0.29)]",7,15,-0.364,2.977,0.084,1002
"[(0.54, 0.55), (0.17, 0.18), (0.28, 0.29)]",8,6,0.143,0.287,0.592,1001
"[(0.54, 0.55), (0.17, 0.18), (0.27, 0.28)]",9,4,0.385,1.974,0.160,1000
"[(0.54, 0.55), (0.18, 0.19), (0.27, 0.28)]",9,10,-0.053,0.053,0.819,999
"[(0.54, 0.55), (0.18, 0.19), (0.26, 0.27)]",7,13,-0.300,1.828,0.176,998
"[(0.54, 0.55), (0.19, 0.2), (0.26, 0.27)]",9,14,-0.217,1.096,0.295,997
"[(0.54, 0.55), (0.19, 0.2), (0.25, 0.26)]",11,12,-0.043,0.043,0.835,996
"[(0.54, 0.55), (0.2, 0.21), (0.25, 0.26)]",12,5,0.412,2.970,0.085,995
"[(0.54, 0.55), (0.2, 0.21), (0.24, 0.25)]",10,8,0.111,0.223,0.637,994
"[(0.54, 0.55), (0.21, 0.22), (0.24, 0.25)]",7,12,-0.263,1.331,0.249,993
"[(0.54, 0.55), (0.21, 0.22), (0.23, 0.24)]",11,12,-0.043,0.043,0.835,992
"[(0.54, 0.55), (0.22, 0.23), (0.23, 0.24)]",16,8,0.333,2.718,0.099,991
"[(0.55, 0.56), (0.0, 0.01), (0.44, 0.45)]",6,10,-0.250,1.011,0.315,990
"[(0.55, 0.56), (0.0, 0.01), (0.43, 0.44)]",1,3,-0.500,1.046,0.306,989
"[(0.55, 0.56), (0.01, 0.02), (0.43, 0.44)]",1,0,1.000,1.386,0.239,988
"[(0.55, 0.56), (0.01, 0.02), (0.42, 0.43)]",0,1,-1.000,1.386,0.239,987
"[(0.55, 0.56), (0.02, 0.03), (0.42, 0.43)]",3,2,0.200,0.201,0.654,986
"[(0.55, 0.56), (0.02, 0.03), (0.41, 0.42)]",0,0,,,,985
"[(0.55, 0.56), (0.03, 0.04), (0.41, 0.42)]",1,1,0.000,-0.000,1.000,984
"[(0.55, 0.56), (0.03, 0.04), (0.4, 0.41)]",6,3,0.333,1.019,0.313,983
"[(0.55, 0.56), (0.04, 0.05), (0.4, 0.41)]",2,6,-0.500,2.093,0.148,982
"[(0.55, 0.56), (0.04, 0.05), (0.39, 0.4)]",3,3,0.000,-0.000,1.000,981
"[(0.55, 0.56), (0.05, 0.06), (0.39, 0.4)]",0,1,-1.000,1.386,0.239,980
"[(0.55, 0.56), (0.05, 0.06), (0.38, 0.39)]",2,3,-0.200,0.201,0.654,979
"[(0.55, 0.56), (0.06, 0.07), (0.38, 0.39)]",0,4,-1.000,5.545,0.019,978
"[(0.55, 0.56), (0.06, 0.07), (0.37, 0.38)]",2,2,0.000,-0.000,1.000,977
"[(0.55, 0.56), (0.07, 0.08), (0.37, 0.38)]",3,3,0.000,-0.000,1.000,976
"[(0.55, 0.56), (0.07, 0.08), (0.36, 0.37)]",2,5,-0.429,1.328,0.249,975
"[(0.55, 0.56), (0.08, 0.09), (0.36, 0.37)]",5,3,0.250,0.505,0.477,974
"[(0.55, 0.56), (0.08, 0.09), (0.35, 0.36)]",7,1,0.750,5.062,0.024,973
"[(0.55, 0.56), (0.09, 0.1), (0.35, 0.36)]",6,1,0.714,3.962,0.047,972
"[(0.55, 0.56), (0.09, 0.1), (0.34, 0.35)]",5,3,0.250,0.505,0.477,971
"[(0.55, 0.56), (0.1, 0.11), (0.34, 0.35)]",2,4,-0.333,0.680,0.410,970
"[(0.55, 0.56), (0.1, 0.11), (0.33, 0.34)]",4,3,0.143,0.143,0.705,969
"[(0.55, 0.56), (0.11, 0.12), (0.33, 0.34)]",5,0,1.000,6.931,0.008,968
"[(0.55, 0.56), (0.11, 0.12), (0.32, 0.33)]",9,8,0.059,0.059,0.808,967
"[(0.55, 0.56), (0.12, 0.13), (0.32, 0.33)]",5,4,0.111,0.111,0.739,966
"[(0.55, 0.56), (0.12, 0.13), (0.31, 0.32)]",5,6,-0.091,0.091,0.763,965
"[(0.55, 0.56), (0.13, 0.14), (0.31, 0.32)]",7,4,0.273,0.829,0.363,964
"[(0.55, 0.56), (0.13, 0.14), (0.3, 0.31)]",9,3,0.500,3.139,0.076,963
"[(0.55, 0.56), (0.14, 0.15), (0.3, 0.31)]",8,5,0.231,0.699,0.403,962
"[(0.55, 0.56), (0.14, 0.15), (0.29, 0.3)]",6,3,0.333,1.019,0.313,961
"[(0.55, 0.56), (0.15, 0.16), (0.29, 0.3)]",7,12,-0.263,1.331,0.249,960
"[(0.55, 0.56), (0.15, 0.16), (0.28, 0.29)]",1,8,-0.778,6.198,0.013,959
"[(0.55, 0.56), (0.16, 0.17), (0.28, 0.29)]",7,1,0.750,5.062,0.024,958
"[(0.55, 0.56), (0.16, 0.17), (0.27, 0.28)]",11,4,0.467,3.397,0.065,957
"[(0.55, 0.56), (0.17, 0.18), (0.27, 0.28)]",6,7,-0.077,0.077,0.781,956
"[(0.55, 0.56), (0.17, 0.18), (0.26, 0.27)]",6,8,-0.143,0.287,0.592,955
"[(0.55, 0.56), (0.18, 0.19), (0.26, 0.27)]",13,12,0.040,0.040,0.841,954
"[(0.55, 0.56), (0.18, 0.19), (0.25, 0.26)]",7,6,0.077,0.077,0.781,953
"[(0.55, 0.56), (0.19, 0.2), (0.25, 0.26)]",9,12,-0.143,0.430,0.512,952
"[(0.55, 0.56), (0.19, 0.2), (0.24, 0.25)]",18,11,0.241,1.706,0.191,951
"[(0.55, 0.56), (0.2, 0.21), (0.24, 0.25)]",5,14,-0.474,4.439,0.035,950
"[(0.55, 0.56), (0.2, 0.21), (0.23, 0.24)]",13,8,0.238,1.202,0.273,949
"[(0.55, 0.56), (0.21, 0.22), (0.23, 0.24)]",15,10,0.200,1.007,0.316,948
"[(0.55, 0.56), (0.21, 0.22), (0.22, 0.23)]",9,9,0.000,-0.000,1.000,947
"[(0.56, 0.57), (0.0, 0.01), (0.43, 0.44)]",2,3,-0.200,0.201,0.654,946
"[(0.56, 0.57), (0.0, 0.01), (0.42, 0.43)]",1,1,0.000,-0.000,1.000,945
"[(0.56, 0.57), (0.01, 0.02), (0.42, 0.43)]",1,0,1.000,1.386,0.239,944
"[(0.56, 0.57), (0.01, 0.02), (0.41, 0.42)]",0,2,-1.000,2.773,0.096,943
"[(0.56, 0.57), (0.02, 0.03), (0.41, 0.42)]",0,1,-1.000,1.386,0.239,942
"[(0.56, 0.57), (0.02, 0.03), (0.4, 0.41)]",2,2,0.000,-0.000,1.000,941
"[(0.56, 0.57), (0.03, 0.04), (0.4, 0.41)]",4,1,0.600,1.927,0.165,940
"[(0.56, 0.57), (0.03, 0.04), (0.39, 0.4)]",1,3,-0.500,1.046,0.306,939
"[(0.56, 0.57), (0.04, 0.05), (0.39, 0.4)]",1,5,-0.667,2.911,0.088,938
"[(0.56, 0.57), (0.04, 0.05), (0.38, 0.39)]",0,0,,,,937
"[(0.56, 0.57), (0.05, 0.06), (0.38, 0.39)]",4,0,1.000,5.545,0.019,936
"[(0.56, 0.57), (0.05, 0.06), (0.37, 0.38)]",2,2,0.000,-0.000,1.000,935
"[(0.56, 0.57), (0.06, 0.07), (0.37, 0.38)]",3,1,0.500,1.046,0.306,934
"[(0.56, 0.57), (0.06, 0.07), (0.36, 0.37)]",0,2,-1.000,2.773,0.096,933
"[(0.56, 0.57), (0.07, 0.08), (0.36, 0.37)]",0,4,-1.000,5.545,0.019,932
"[(0.56, 0.57), (0.07, 0.08), (0.35, 0.36)]",3,5,-0.250,0.505,0.477,931
"[(0.56, 0.57), (0.08, 0.09), (0.35, 0.36)]",1,4,-0.600,1.927,0.165,930
"[(0.56, 0.57), (0.08, 0.09), (0.34, 0.35)]",3,3,0.000,-0.000,1.000,929
"[(0.56, 0.57), (0.09, 0.1), (0.34, 0.35)]",5,3,0.250,0.505,0.477,928
"[(0.56, 0.57), (0.09, 0.1), (0.33, 0.34)]",2,3,-0.200,0.201,0.654,927
"[(0.56, 0.57), (0.1, 0.11), (0.33, 0.34)]",4,4,0.000,-0.000,1.000,926
"[(0.56, 0.57), (0.1, 0.11), (0.32, 0.33)]",5,5,0.000,-0.000,1.000,925
"[(0.56, 0.57), (0.11, 0.12), (0.32, 0.33)]",3,4,-0.143,0.143,0.705,924
"[(0.56, 0.57), (0.11, 0.12), (0.31, 0.32)]",2,8,-0.600,3.855,0.050,923
"[(0.56, 0.57), (0.12, 0.13), (0.31, 0.32)]",4,4,0.000,-0.000,1.000,922
"[(0.56, 0.57), (0.12, 0.13), (0.3, 0.31)]",6,5,0.091,0.091,0.763,921
"[(0.56, 0.57), (0.13, 0.14), (0.3, 0.31)]",3,3,0.000,-0.000,1.000,920
"[(0.56, 0.57), (0.13, 0.14), (0.29, 0.3)]",5,3,0.250,0.505,0.477,919
"[(0.56, 0.57), (0.14, 0.15), (0.29, 0.3)]",4,9,-0.385,1.974,0.160,918
"[(0.56, 0.57), (0.14, 0.15), (0.28, 0.29)]",5,7,-0.167,0.335,0.563,917
"[(0.56, 0.57), (0.15, 0.16), (0.28, 0.29)]",6,5,0.091,0.091,0.763,916
"[(0.56, 0.57), (0.15, 0.16), (0.27, 0.28)]",9,5,0.286,1.159,0.282,915
"[(0.56, 0.57), (0.16, 0.17), (0.27, 0.28)]",7,3,0.400,1.646,0.200,914
"[(0.56, 0.57), (0.16, 0.17), (0.26, 0.27)]",3,6,-0.333,1.019,0.313,913
"[(0.56, 0.57), (0.17, 0.18), (0.26, 0.27)]",3,8,-0.455,2.358,0.125,912
"[(0.56, 0.57), (0.17, 0.18), (0.25, 0.26)]",6,13,-0.368,2.641,0.104,911
"[(0.56, 0.57), (0.18, 0.19), (0.25, 0.26)]",8,12,-0.200,0.805,0.369,910
"[(0.56, 0.57), (0.18, 0.19), (0.24, 0.25)]",11,6,0.294,1.493,0.222,909
"[(0.56, 0.57), (0.19, 0.2), (0.24, 0.25)]",16,9,0.280,1.986,0.159,908
"[(0.56, 0.57), (0.19, 0.2), (0.23, 0.24)]",15,11,0.154,0.618,0.432,907
"[(0.56, 0.57), (0.2, 0.21), (0.23, 0.24)]",15,8,0.304,2.165,0.141,906
"[(0.56, 0.57), (0.2, 0.21), (0.22, 0.23)]",11,13,-0.083,0.167,0.683,905
"[(0.56, 0.57), (0.21, 0.22), (0.22, 0.23)]",14,10,0.167,0.670,0.413,904
"[(0.57, 0.58), (0.0, 0.01), (0.42, 0.43)]",6,4,0.200,0.403,0.526,903
"[(0.57, 0.58), (0.0, 0.01), (0.41, 0.42)]",1,0,1.000,1.386,0.239,902
"[(0.57, 0.58), (0.01, 0.02), (0.41, 0.42)]",1,2,-0.333,0.340,0.560,901
"[(0.57, 0.58), (0.01, 0.02), (0.4, 0.41)]",2,3,-0.200,0.201,0.654,900
"[(0.57, 0.58), (0.02, 0.03), (0.4, 0.41)]",2,0,1.000,2.773,0.096,899
"[(0.57, 0.58), (0.02, 0.03), (0.39, 0.4)]",0,2,-1.000,2.773,0.096,898
"[(0.57, 0.58), (0.03, 0.04), (0.39, 0.4)]",2,0,1.000,2.773,0.096,897
"[(0.57, 0.58), (0.03, 0.04), (0.38, 0.39)]",2,2,0.000,-0.000,1.000,896
"[(0.57, 0.58), (0.04, 0.05), (0.38, 0.39)]",1,3,-0.500,1.046,0.306,895
"[(0.57, 0.58), (0.04, 0.05), (0.37, 0.38)]",0,2,-1.000,2.773,0.096,894
"[(0.57, 0.58), (0.05, 0.06), (0.37, 0.38)]",5,1,0.667,2.911,0.088,893
"[(0.57, 0.58), (0.05, 0.06), (0.36, 0.37)]",0,1,-1.000,1.386,0.239,892
"[(0.57, 0.58), (0.06, 0.07), (0.36, 0.37)]",3,2,0.200,0.201,0.654,891
"[(0.57, 0.58), (0.06, 0.07), (0.35, 0.36)]",2,0,1.000,2.773,0.096,890
"[(0.57, 0.58), (0.07, 0.08), (0.35, 0.36)]",5,8,-0.231,0.699,0.403,889
"[(0.57, 0.58), (0.07, 0.08), (0.34, 0.35)]",4,3,0.143,0.143,0.705,888
"[(0.57, 0.58), (0.08, 0.09), (0.34, 0.35)]",2,4,-0.333,0.680,0.410,887
"[(0.57, 0.58), (0.08, 0.09), (0.33, 0.34)]",3,2,0.200,0.201,0.654,886
"[(0.57, 0.58), (0.09, 0.1), (0.33, 0.34)]",4,4,0.000,-0.000,1.000,885
"[(0.57, 0.58), (0.09, 0.1), (0.32, 0.33)]",3,2,0.200,0.201,0.654,884
"[(0.57, 0.58), (0.1, 0.11), (0.32, 0.33)]",3,5,-0.250,0.505,0.477,883
"[(0.57, 0.58), (0.1, 0.11), (0.31, 0.32)]",2,3,-0.200,0.201,0.654,882
"[(0.57, 0.58), (0.11, 0.12), (0.31, 0.32)]",5,4,0.111,0.111,0.739,881
"[(0.57, 0.58), (0.11, 0.12), (0.3, 0.31)]",9,5,0.286,1.159,0.282,880
"[(0.57, 0.58), (0.12, 0.13), (0.3, 0.31)]",0,2,-1.000,2.773,0.096,879
"[(0.57, 0.58), (0.12, 0.13), (0.29, 0.3)]",4,6,-0.200,0.403,0.526,878
"[(0.57, 0.58), (0.13, 0.14), (0.29, 0.3)]",6,2,0.500,2.093,0.148,877
"[(0.57, 0.58), (0.13, 0.14), (0.28, 0.29)]",5,5,0.000,-0.000,1.000,876
"[(0.57, 0.58), (0.14, 0.15), (0.28, 0.29)]",9,6,0.200,0.604,0.437,875
"[(0.57, 0.58), (0.14, 0.15), (0.27, 0.28)]",3,4,-0.143,0.143,0.705,874
"[(0.57, 0.58), (0.15, 0.16), (0.27, 0.28)]",9,9,0.000,-0.000,1.000,873
"[(0.57, 0.58), (0.15, 0.16), (0.26, 0.27)]",5,7,-0.167,0.335,0.563,872
"[(0.57, 0.58), (0.16, 0.17), (0.26, 0.27)]",9,3,0.500,3.139,0.076,871
"[(0.57, 0.58), (0.16, 0.17), (0.25, 0.26)]",5,7,-0.167,0.335,0.563,870
"[(0.57, 0.58), (0.17, 0.18), (0.25, 0.26)]",7,10,-0.176,0.532,0.466,869
"[(0.57, 0.58), (0.17, 0.18), (0.24, 0.25)]",8,8,0.000,-0.000,1.000,868
"[(0.57, 0.58), (0.18, 0.19), (0.24, 0.25)]",11,10,0.048,0.048,0.827,867
"[(0.57, 0.58), (0.18, 0.19), (0.23, 0.24)]",11,6,0.294,1.493,0.222,866
"[(0.57, 0.58), (0.19, 0.2), (0.23, 0.24)]",15,18,-0.091,0.273,0.601,865
"[(0.57, 0.58), (0.19, 0.2), (0.22, 0.23)]",12,8,0.200,0.805,0.369,864
"[(0.57, 0.58), (0.2, 0.21), (0.22, 0.23)]",14,14,0.000,-0.000,1.000,863
"[(0.57, 0.58), (0.2, 0.21), (0.21, 0.22)]",15,17,-0.062,0.125,0.724,862
"[(0.58, 0.59), (0.0, 0.01), (0.41, 0.42)]",2,3,-0.200,0.201,0.654,861
"[(0.58, 0.59), (0.0, 0.01), (0.4, 0.41)]",0,0,,,,860
"[(0.58, 0.59), (0.01, 0.02), (0.4, 0.41)]",0,1,-1.000,1.386,0.239,859
"[(0.58, 0.59), (0.01, 0.02), (0.39, 0.4)]",4,1,0.600,1.927,0.165,858
"[(0.58, 0.59), (0.02, 0.03), (0.39, 0.4)]",1,2,-0.333,0.340,0.560,857
"[(0.58, 0.59), (0.02, 0.03), (0.38, 0.39)]",2,2,0.000,-0.000,1.000,856
"[(0.58, 0.59), (0.03, 0.04), (0.38, 0.39)]",2,1,0.333,0.340,0.560,855
"[(0.58, 0.59), (0.03, 0.04), (0.37, 0.38)]",0,2,-1.000,2.773,0.096,854
"[(0.58, 0.59), (0.04, 0.05), (0.37, 0.38)]",1,0,1.000,1.386,0.239,853
"[(0.58, 0.59), (0.04, 0.05), (0.36, 0.37)]",3,3,0.000,-0.000,1.000,852
"[(0.58, 0.59), (0.05, 0.06), (0.36, 0.37)]",2,1,0.333,0.340,0.560,851
"[(0.58, 0.59), (0.05, 0.06), (0.35, 0.36)]",3,1,0.500,1.046,0.306,850
"[(0.58, 0.59), (0.06, 0.07), (0.35, 0.36)]",1,4,-0.600,1.927,0.165,849
"[(0.58, 0.59), (0.06, 0.07), (0.34, 0.35)]",2,2,0.000,-0.000,1.000,848
"[(0.58, 0.59), (0.07, 0.08), (0.34, 0.35)]",4,7,-0.273,0.829,0.363,847
"[(0.58, 0.59), (0.07, 0.08), (0.33, 0.34)]",4,1,0.600,1.927,0.165,846
"[(0.58, 0.59), (0.08, 0.09), (0.33, 0.34)]",1,3,-0.500,1.046,0.306,845
"[(0.58, 0.59), (0.08, 0.09), (0.32, 0.33)]",6,4,0.200,0.403,0.526,844
"[(0.58, 0.59), (0.09, 0.1), (0.32, 0.33)]",4,1,0.600,1.927,0.165,843
"[(0.58, 0.59), (0.09, 0.1), (0.31, 0.32)]",7,1,0.750,5.062,0.024,842
"[(0.58, 0.59), (0.1, 0.11), (0.31, 0.32)]",4,4,0.000,-0.000,1.000,841
"[(0.58, 0.59), (0.1, 0.11), (0.3, 0.31)]",3,4,-0.143,0.143,0.705,840
"[(0.58, 0.59), (0.11, 0.12), (0.3, 0.31)]",5,6,-0.091,0.091,0.763,839
"[(0.58, 0.59), (0.11, 0.12), (0.29, 0.3)]",5,3,0.250,0.505,0.477,838
"[(0.58, 0.59), (0.12, 0.13), (0.29, 0.3)]",4,2,0.333,0.680,0.410,837
"[(0.58, 0.59), (0.12, 0.13), (0.28, 0.29)]",6,9,-0.200,0.604,0.437,836
"[(0.58, 0.59), (0.13, 0.14), (0.28, 0.29)]",4,4,0.000,-0.000,1.000,835
"[(0.58, 0.59), (0.13, 0.14), (0.27, 0.28)]",3,5,-0.250,0.505,0.477,834
"[(0.58, 0.59), (0.14, 0.15), (0.27, 0.28)]",4,3,0.143,0.143,0.705,833
"[(0.58, 0.59), (0.14, 0.15), (0.26, 0.27)]",5,8,-0.231,0.699,0.403,832
"[(0.58, 0.59), (0.15, 0.16), (0.26, 0.27)]",2,5,-0.429,1.328,0.249,831
"[(0.58, 0.59), (0.15, 0.16), (0.25, 0.26)]",7,11,-0.222,0.896,0.344,830
"[(0.58, 0.59), (0.16, 0.17), (0.25, 0.26)]",8,6,0.143,0.287,0.592,829
"[(0.58, 0.59), (0.16, 0.17), (0.24, 0.25)]",3,8,-0.455,2.358,0.125,828
"[(0.58, 0.59), (0.17, 0.18), (0.24, 0.25)]",7,7,0.000,-0.000,1.000,827
"[(0.58, 0.59), (0.17, 0.18), (0.23, 0.24)]",17,9,0.308,2.502,0.114,826
"[(0.58, 0.59), (0.18, 0.19), (0.23, 0.24)]",8,13,-0.238,1.202,0.273,825
"[(0.58, 0.59), (0.18, 0.19), (0.22, 0.23)]",14,10,0.167,0.670,0.413,824
"[(0.58, 0.59), (0.19, 0.2), (0.22, 0.23)]",8,6,0.143,0.287,0.592,823
"[(0.58, 0.59), (0.19, 0.2), (0.21, 0.22)]",5,8,-0.231,0.699,0.403,822
"[(0.58, 0.59), (0.2, 0.21), (0.21, 0.22)]",10,13,-0.130,0.392,0.531,821
